problem,run,target_FE,actual_FE,gen,pair_index,pair_side,archive_role,intended_feasible,ref,score,obj1,obj2,dec1,dec2,dec3,dec4,dec5,dec6,dec7,dec8,dec9,dec10,dec11,dec12,dec13,dec14,dec15,dec16,dec17,dec18,dec19,dec20,dec21,dec22,dec23,dec24,dec25,dec26,dec27,dec28,dec29,dec30
"DASCMOP1_BC",1,50000,50080,245,1,"feasible_endpoint","AF_train",1,1,0.0014771100680881224,0.50089047362938144,1.5008904736293815,0,0.024703293578088426,0.10332429300149866,0.040987085289264813,0,0.11714026182919313,0.38206545118668828,0.1817406950005778,0.11542556675633252,0.10306621943101345,0.18451615911125738,0.12035263945121993,0.08464458229999286,0,0.02410062858046591,0.14238668410080091,0.13064112464545979,0.09267930556997292,0.048608343572142304,0.0081404384480351644,0.08668994538215552,0.16624307142101846,0.10093194875794183,0.064508875710125813,0.10579080794103132,0.1899207852922003,0.18290054816934534,0.057846911935870923,0.1771389062823549,0.040961293195948711
"DASCMOP1_BC",1,50000,50080,245,1,"infeasible_endpoint","AI_train",0,1,0.0014771100680881224,0.49997315004380533,1.4999731500438054,0,0.1004063866738896,0.065920690650229957,0.047585705025062985,0.054680920633654359,0.3346166313831217,0.14636948084776033,0,0.032997735685316401,0.03062474849072061,0.17932590253897984,0.0085053094885642333,0.17674167815296896,0.046244644509423324,0.13620758248507328,0.060633481209877382,0.096584666718418116,0.23512628774906649,0.11033571651385463,0.081541134078924382,0.23240908077319683,0.0076816449776769824,0.14574113092950475,0.14316936123397717,0,0,0.12879823450124672,0.20697135525560334,0.0043177841870701561,0.13544702598770009
"DASCMOP1_BC",1,50000,50080,245,2,"feasible_endpoint","AF_train",1,1,0.0079397299599907687,0.50089047362938144,1.5008904736293815,0,0.024703293578088426,0.10332429300149866,0.040987085289264813,0,0.11714026182919313,0.38206545118668828,0.1817406950005778,0.11542556675633252,0.10306621943101345,0.18451615911125738,0.12035263945121993,0.08464458229999286,0,0.02410062858046591,0.14238668410080091,0.13064112464545979,0.09267930556997292,0.048608343572142304,0.0081404384480351644,0.08668994538215552,0.16624307142101846,0.10093194875794183,0.064508875710125813,0.10579080794103132,0.1899207852922003,0.18290054816934534,0.057846911935870923,0.1771389062823549,0.040961293195948711
"DASCMOP1_BC",1,50000,50080,245,2,"infeasible_endpoint","AI_train",0,1,0.0079397299599907687,0.49832301738639617,1.4983230173863962,0,0.024703293578088426,0.10332429300149866,0.040987085289264813,0,0.11714026182919313,0.38206545118668828,0.1817406950005778,0.11542556675633252,0.10306621943101345,0.18451615911125738,0.12035263945121993,0.08464458229999286,0,0.02410062858046591,0.14238668410080091,0.13064112464545979,0.09267930556997292,0.048608343572142304,0.0081404384480351644,0.08668994538215552,0.16624307142101846,0.10093194875794183,0.064508875710125813,0.10579080794103132,0.1899207852922003,0.18290054816934534,0.027907149218993996,0.1771389062823549,0.040961293195948711
"DASCMOP1_BC",1,50000,50080,245,3,"feasible_endpoint","AF_train",1,1,0.0079397299599907687,0.50089047362938144,1.5008904736293815,0,0.024703293578088426,0.10332429300149866,0.040987085289264813,0,0.11714026182919313,0.38206545118668828,0.1817406950005778,0.11542556675633252,0.10306621943101345,0.18451615911125738,0.12035263945121993,0.08464458229999286,0,0.02410062858046591,0.14238668410080091,0.13064112464545979,0.09267930556997292,0.048608343572142304,0.0081404384480351644,0.08668994538215552,0.16624307142101846,0.10093194875794183,0.064508875710125813,0.10579080794103132,0.1899207852922003,0.18290054816934534,0.057846911935870923,0.1771389062823549,0.040961293195948711
"DASCMOP1_BC",1,50000,50080,245,3,"infeasible_endpoint","AI_train",0,1,0.0079397299599907687,0.49832301738639617,1.4983230173863962,0,0.024703293578088426,0.10332429300149866,0.040987085289264813,0,0.11714026182919313,0.38206545118668828,0.1817406950005778,0.11542556675633252,0.10306621943101345,0.18451615911125738,0.12035263945121993,0.08464458229999286,0,0.02410062858046591,0.14238668410080091,0.13064112464545979,0.09267930556997292,0.048608343572142304,0.0081404384480351644,0.08668994538215552,0.16624307142101846,0.10093194875794183,0.064508875710125813,0.10579080794103132,0.1899207852922003,0.18290054816934534,0.027907149218993996,0.1771389062823549,0.040961293195948711
"DASCMOP1_BC",1,50000,50080,245,4,"feasible_endpoint","AF_train",1,69,0.045633960165833536,1.2396173012773979,0.95434246141126577,0.73906208071514001,0.8998119628172272,0.88963480926371186,0.90695152612158858,0.8667116081291214,0.76147027316757032,0.76888855922788024,0.66971908519544543,0.85882682111041664,0.93940295514780536,0.59415157482734404,0.92565753523637306,0.84793411963608056,0.75367190594085154,0.83477633018680386,0.83388017136915571,0.78987265560301223,0.73149453464366332,0.6713739233451641,0.95820009924372462,0.82061980770035325,1,0.91864540401557071,0.90802582170430801,0.8205086249775011,0.88183531017372063,0.94790961666603535,0.67174293375113714,0.97129969320513476,0.89827792882374213
"DASCMOP1_BC",1,50000,50080,245,4,"infeasible_endpoint","AI_train",0,69,0.045633960165833536,1.2310003034598458,0.94572546359371368,0.73906208071514001,0.8998119628172272,0.88963480926371186,0.90695152612158858,0.8667116081291214,0.76147027316757032,0.76888855922788024,0.66971908519544543,0.85882682111041664,0.93940295514780536,0.59415157482734404,0.92565753523637306,0.84793411963608056,0.75367190594085154,0.83477633018680386,0.83388017136915571,0.83006375976108226,0.73149453464366332,0.6713739233451641,0.95820009924372462,0.82061980770035325,1,0.91864540401557071,0.90802582170430801,0.8205086249775011,0.88183531017372063,0.94790961666603535,0.67174293375113714,0.97129969320513476,0.89827792882374213
"DASCMOP1_BC",1,50000,50080,245,5,"feasible_endpoint","AF_train",1,83,0.06999792369788678,1.371583623809461,0.74859428199618272,0.86857200826747816,1,0.99487944519391724,1,0.92007724546166447,0.98835333157092564,0.81679201360190135,0.88140834242906441,0.86832848181043454,0.70031082618828067,1,1,0.82491814666504726,0.8666195188479473,0.75430227714095954,0.933489468926195,1,0.96989933130938311,0.91193354931479309,1,0.57638211582132404,0.9399725610869103,0.78931714281012133,1,0.80714596194867894,0.98994918752817873,1,0.79090079921208922,1,0.99156986638724787
"DASCMOP1_BC",1,50000,50080,245,5,"infeasible_endpoint","AI_train",0,83,0.06999792369788678,1.362742681777259,0.73244715931620752,0.87123868179870545,0.84226607421749478,0.941017349243086,0.97477097287414249,0.91560558366197209,0.88671507425633045,0.68392026049840959,0.80412301612148163,0.91519091557461141,0.90471411386937939,0.89047127144672933,0.96780580629149504,0.89761477691591862,0.89451690497107628,0.72296350031334189,0.69714163748992308,0.91076397365524442,0.80414302317967379,0.90861484707520124,0.95025319851592671,0.75617467810564021,0.94557518630135839,0.77758732739307601,0.96010981074682433,0.89238144715853851,0.96230452174654602,0.95549151564617674,0.89721618500402278,0.96382987925484631,0.93838937205231354
"DASCMOP1_BC",1,50000,50080,245,6,"feasible_endpoint","AF_train",1,82,0.022647020164784214,1.363947880208036,0.75854904942246837,0.86213025470604965,0.80421447412529456,1,0.9701762972536554,0.84944169685276605,1,0.8484838285599634,0.84596894667629963,0.71111847802570893,0.78100947699582313,1,0.90182886462300893,1,0.840299101356625,0.70374991421187261,0.89033794332513838,1,0.97931273170866207,0.74570518570900879,1,0.72438010577332346,1,0.89588258768983664,0.91536758361652237,0.87341079929134691,1,0.82294207292619304,0.826465875440755,1,0.90328843812758319
"DASCMOP1_BC",1,50000,50080,245,6,"infeasible_endpoint","AI_train",0,82,0.022647020164784214,1.3587424333723814,0.76213073484664939,0.8589009156394487,0.93757125490925097,0.95922348374438937,0.96553848100553807,0.93703242053756153,0.82905297567566372,0.76737300707677414,0.72939150481629289,0.89979414625540022,0.98116098701326993,0.67865840155037727,1,0.85424184871980113,0.94142547979929803,0.91278501585327709,0.57400735136313386,0.99749469845907168,0.93489667718975311,0.93297961012064334,0.94216670561926708,0.89969829953591562,0.9762338404900287,0.86254208059454163,0.99889286145967982,0.84393564021943435,0.84332873961775379,0.91734910602282005,0.86859522496180297,0.88478415056747595,0.96944181890819392
"DASCMOP1_BC",1,50000,50080,245,7,"feasible_endpoint","AF_train",1,88,0.086051401541085967,1.4185514450763039,0.67625558290182686,0.91148711016944006,0.90909309113923631,1,0.92962833113074261,0.91279520123279934,1,0.62018921350827316,0.58910868929796378,0.78610046075276596,0.97837370024827941,0.97688524205778149,1,1,1,0.93218294652150102,0.67411727784729869,1,1,1,1,0.95966357031473293,1,1,1,0.94107996868942401,0.7999866822691829,1,1,1,1
"DASCMOP1_BC",1,50000,50080,245,7,"infeasible_endpoint","AI_train",0,88,0.086051401541085967,1.3978761245079472,0.66739518629908978,0.90729561152192095,0.86951079124282771,0.94055853104860687,0.91023877516163498,0.88789620179734852,0.93311503690536735,0.58345536710634671,0.66162477136153131,0.83447846424681071,0.98372652007000549,0.91786580718078636,0.98377070563108493,1,0.95259420924273597,0.91179307029732715,0.73445443189656445,0.93923548999180229,0.81312902096920181,0.95055711851401448,0.97292213322491128,0.94841051792406372,0.97127409056222058,0.89393419345901093,0.96582691754471295,0.97830948304679233,0.84417330091870713,0.94605054873272576,0.95293698211252276,0.99592274315192497,0.94635804215211761
